agent,horizon,mission,seed,variant,action_cost,memory_staleness,mission_complete,progress,retries,safe,semantic_replans,steps,episode_id
full_hierarchy,8,rearrange,8401,constraint,9.75,0.0,False,0.3333333333333333,7,True,0,8,00687-s8401-rearrange-h8-constraint-full_hierarchy
open_loop,8,rearrange,8401,disturbance,8.0,3.5,False,0.3333333333333333,0,True,0,8,00688-s8401-rearrange-h8-disturbance-open_loop
live_memory,8,rearrange,8401,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00689-s8401-rearrange-h8-disturbance-live_memory
lower_recovery,8,rearrange,8401,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00690-s8401-rearrange-h8-disturbance-lower_recovery
full_hierarchy,8,rearrange,8401,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00691-s8401-rearrange-h8-disturbance-full_hierarchy
open_loop,8,rearrange,8401,intervention,8.0,3.5,False,0.3333333333333333,0,True,0,8,00692-s8401-rearrange-h8-intervention-open_loop
live_memory,8,rearrange,8401,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,00693-s8401-rearrange-h8-intervention-live_memory
lower_recovery,8,rearrange,8401,intervention,8.75,0.0,False,0.3333333333333333,3,True,0,8,00694-s8401-rearrange-h8-intervention-lower_recovery
full_hierarchy,8,rearrange,8401,intervention,6.5,0.0,True,1.0,0,True,1,6,00695-s8401-rearrange-h8-intervention-full_hierarchy
open_loop,8,rearrange,8401,paraphrase,8.0,3.5,False,0.0,0,True,0,8,00696-s8401-rearrange-h8-paraphrase-open_loop
live_memory,8,rearrange,8401,paraphrase,6.0,0.0,True,1.0,0,True,0,6,00697-s8401-rearrange-h8-paraphrase-live_memory
lower_recovery,8,rearrange,8401,paraphrase,6.0,0.0,True,1.0,0,True,0,6,00698-s8401-rearrange-h8-paraphrase-lower_recovery
full_hierarchy,8,rearrange,8401,paraphrase,6.0,0.0,True,1.0,0,True,0,6,00699-s8401-rearrange-h8-paraphrase-full_hierarchy
open_loop,8,rearrange,8401,novelty,8.0,3.5,False,0.3333333333333333,0,True,0,8,00700-s8401-rearrange-h8-novelty-open_loop
live_memory,8,rearrange,8401,novelty,8.0,0.0,False,0.3333333333333333,0,True,0,8,00701-s8401-rearrange-h8-novelty-live_memory
lower_recovery,8,rearrange,8401,novelty,9.5,0.0,False,0.3333333333333333,6,True,0,8,00702-s8401-rearrange-h8-novelty-lower_recovery
full_hierarchy,8,rearrange,8401,novelty,7.0,0.0,True,1.0,0,True,0,7,00703-s8401-rearrange-h8-novelty-full_hierarchy
open_loop,12,rearrange,8401,baseline,8.0,3.5,True,1.0,0,True,0,8,00704-s8401-rearrange-h12-baseline-open_loop
live_memory,12,rearrange,8401,baseline,8.0,0.0,True,1.0,0,True,0,8,00705-s8401-rearrange-h12-baseline-live_memory
lower_recovery,12,rearrange,8401,baseline,8.0,0.0,True,1.0,0,True,0,8,00706-s8401-rearrange-h12-baseline-lower_recovery
full_hierarchy,12,rearrange,8401,baseline,8.0,0.0,True,1.0,0,True,0,8,00707-s8401-rearrange-h12-baseline-full_hierarchy
open_loop,12,rearrange,8401,route,12.0,5.5,False,0.3333333333333333,0,True,0,12,00708-s8401-rearrange-h12-route-open_loop
live_memory,12,rearrange,8401,route,12.0,0.0,False,0.3333333333333333,0,True,0,12,00709-s8401-rearrange-h12-route-live_memory
lower_recovery,12,rearrange,8401,route,14.0,0.0,False,0.3333333333333333,8,True,0,12,00710-s8401-rearrange-h12-route-lower_recovery
full_hierarchy,12,rearrange,8401,route,14.0,0.0,False,0.3333333333333333,8,True,0,12,00711-s8401-rearrange-h12-route-full_hierarchy
open_loop,12,rearrange,8401,topology,9.0,4.0,True,1.0,0,True,0,9,00712-s8401-rearrange-h12-topology-open_loop
live_memory,12,rearrange,8401,topology,9.0,0.0,True,1.0,0,True,0,9,00713-s8401-rearrange-h12-topology-live_memory
lower_recovery,12,rearrange,8401,topology,9.0,0.0,True,1.0,0,True,0,9,00714-s8401-rearrange-h12-topology-lower_recovery
full_hierarchy,12,rearrange,8401,topology,9.0,0.0,True,1.0,0,True,0,9,00715-s8401-rearrange-h12-topology-full_hierarchy
open_loop,12,rearrange,8401,constraint,8.0,3.5,True,1.0,0,False,0,8,00716-s8401-rearrange-h12-constraint-open_loop
live_memory,12,rearrange,8401,constraint,8.0,0.0,True,1.0,0,False,0,8,00717-s8401-rearrange-h12-constraint-live_memory
lower_recovery,12,rearrange,8401,constraint,8.0,0.0,True,1.0,0,False,0,8,00718-s8401-rearrange-h12-constraint-lower_recovery
full_hierarchy,12,rearrange,8401,constraint,14.75,0.0,False,0.3333333333333333,11,True,0,12,00719-s8401-rearrange-h12-constraint-full_hierarchy
open_loop,12,rearrange,8401,disturbance,12.0,5.5,False,0.3333333333333333,0,True,0,12,00720-s8401-rearrange-h12-disturbance-open_loop
live_memory,12,rearrange,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00721-s8401-rearrange-h12-disturbance-live_memory
lower_recovery,12,rearrange,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00722-s8401-rearrange-h12-disturbance-lower_recovery
full_hierarchy,12,rearrange,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00723-s8401-rearrange-h12-disturbance-full_hierarchy
open_loop,12,rearrange,8401,intervention,12.0,5.5,False,0.3333333333333333,0,True,0,12,00724-s8401-rearrange-h12-intervention-open_loop
live_memory,12,rearrange,8401,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,00725-s8401-rearrange-h12-intervention-live_memory
lower_recovery,12,rearrange,8401,intervention,13.25,0.0,False,0.3333333333333333,5,True,0,12,00726-s8401-rearrange-h12-intervention-lower_recovery
full_hierarchy,12,rearrange,8401,intervention,8.5,0.0,True,1.0,0,True,1,8,00727-s8401-rearrange-h12-intervention-full_hierarchy
open_loop,12,rearrange,8401,paraphrase,12.0,5.5,False,0.0,0,True,0,12,00728-s8401-rearrange-h12-paraphrase-open_loop
live_memory,12,rearrange,8401,paraphrase,8.0,0.0,True,1.0,0,True,0,8,00729-s8401-rearrange-h12-paraphrase-live_memory
lower_recovery,12,rearrange,8401,paraphrase,8.0,0.0,True,1.0,0,True,0,8,00730-s8401-rearrange-h12-paraphrase-lower_recovery
full_hierarchy,12,rearrange,8401,paraphrase,8.0,0.0,True,1.0,0,True,0,8,00731-s8401-rearrange-h12-paraphrase-full_hierarchy
open_loop,12,rearrange,8401,novelty,12.0,5.5,False,0.3333333333333333,0,True,0,12,00732-s8401-rearrange-h12-novelty-open_loop
live_memory,12,rearrange,8401,novelty,12.0,0.0,False,0.3333333333333333,0,True,0,12,00733-s8401-rearrange-h12-novelty-live_memory
lower_recovery,12,rearrange,8401,novelty,14.5,0.0,False,0.3333333333333333,10,True,0,12,00734-s8401-rearrange-h12-novelty-lower_recovery
full_hierarchy,12,rearrange,8401,novelty,9.0,0.0,True,1.0,0,True,0,9,00735-s8401-rearrange-h12-novelty-full_hierarchy
open_loop,16,rearrange,8401,baseline,10.0,4.5,True,1.0,0,True,0,10,00736-s8401-rearrange-h16-baseline-open_loop
live_memory,16,rearrange,8401,baseline,10.0,0.0,True,1.0,0,True,0,10,00737-s8401-rearrange-h16-baseline-live_memory
lower_recovery,16,rearrange,8401,baseline,10.0,0.0,True,1.0,0,True,0,10,00738-s8401-rearrange-h16-baseline-lower_recovery
full_hierarchy,16,rearrange,8401,baseline,10.0,0.0,True,1.0,0,True,0,10,00739-s8401-rearrange-h16-baseline-full_hierarchy
open_loop,16,rearrange,8401,route,16.0,7.5,False,0.3333333333333333,0,True,0,16,00740-s8401-rearrange-h16-route-open_loop
live_memory,16,rearrange,8401,route,16.0,0.0,False,0.3333333333333333,0,True,0,16,00741-s8401-rearrange-h16-route-live_memory
lower_recovery,16,rearrange,8401,route,18.75,0.0,False,0.3333333333333333,11,True,0,16,00742-s8401-rearrange-h16-route-lower_recovery
full_hierarchy,16,rearrange,8401,route,18.75,0.0,False,0.3333333333333333,11,True,0,16,00743-s8401-rearrange-h16-route-full_hierarchy
open_loop,16,rearrange,8401,topology,11.0,5.0,True,1.0,0,True,0,11,00744-s8401-rearrange-h16-topology-open_loop
live_memory,16,rearrange,8401,topology,11.0,0.0,True,1.0,0,True,0,11,00745-s8401-rearrange-h16-topology-live_memory
lower_recovery,16,rearrange,8401,topology,11.0,0.0,True,1.0,0,True,0,11,00746-s8401-rearrange-h16-topology-lower_recovery
full_hierarchy,16,rearrange,8401,topology,11.0,0.0,True,1.0,0,True,0,11,00747-s8401-rearrange-h16-topology-full_hierarchy
open_loop,16,rearrange,8401,constraint,10.0,4.5,True,1.0,0,False,0,10,00748-s8401-rearrange-h16-constraint-open_loop
live_memory,16,rearrange,8401,constraint,10.0,0.0,True,1.0,0,False,0,10,00749-s8401-rearrange-h16-constraint-live_memory
lower_recovery,16,rearrange,8401,constraint,10.0,0.0,True,1.0,0,False,0,10,00750-s8401-rearrange-h16-constraint-lower_recovery
full_hierarchy,16,rearrange,8401,constraint,19.75,0.0,False,0.3333333333333333,15,True,0,16,00751-s8401-rearrange-h16-constraint-full_hierarchy
open_loop,16,rearrange,8401,disturbance,16.0,7.5,False,0.3333333333333333,0,True,0,16,00752-s8401-rearrange-h16-disturbance-open_loop
live_memory,16,rearrange,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00753-s8401-rearrange-h16-disturbance-live_memory
lower_recovery,16,rearrange,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00754-s8401-rearrange-h16-disturbance-lower_recovery
full_hierarchy,16,rearrange,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00755-s8401-rearrange-h16-disturbance-full_hierarchy
open_loop,16,rearrange,8401,intervention,16.0,7.5,False,0.3333333333333333,0,True,0,16,00756-s8401-rearrange-h16-intervention-open_loop
live_memory,16,rearrange,8401,intervention,16.0,0.0,False,0.3333333333333333,0,True,0,16,00757-s8401-rearrange-h16-intervention-live_memory
lower_recovery,16,rearrange,8401,intervention,17.75,0.0,False,0.3333333333333333,7,True,0,16,00758-s8401-rearrange-h16-intervention-lower_recovery
full_hierarchy,16,rearrange,8401,intervention,10.5,0.0,True,1.0,0,True,1,10,00759-s8401-rearrange-h16-intervention-full_hierarchy
open_loop,16,rearrange,8401,paraphrase,16.0,7.5,False,0.0,0,True,0,16,00760-s8401-rearrange-h16-paraphrase-open_loop
live_memory,16,rearrange,8401,paraphrase,10.0,0.0,True,1.0,0,True,0,10,00761-s8401-rearrange-h16-paraphrase-live_memory
lower_recovery,16,rearrange,8401,paraphrase,10.0,0.0,True,1.0,0,True,0,10,00762-s8401-rearrange-h16-paraphrase-lower_recovery
full_hierarchy,16,rearrange,8401,paraphrase,10.0,0.0,True,1.0,0,True,0,10,00763-s8401-rearrange-h16-paraphrase-full_hierarchy
open_loop,16,rearrange,8401,novelty,16.0,7.5,False,0.3333333333333333,0,True,0,16,00764-s8401-rearrange-h16-novelty-open_loop
live_memory,16,rearrange,8401,novelty,16.0,0.0,False,0.3333333333333333,0,True,0,16,00765-s8401-rearrange-h16-novelty-live_memory
lower_recovery,16,rearrange,8401,novelty,19.5,0.0,False,0.3333333333333333,14,True,0,16,00766-s8401-rearrange-h16-novelty-lower_recovery
full_hierarchy,16,rearrange,8401,novelty,11.0,0.0,True,1.0,0,True,0,11,00767-s8401-rearrange-h16-novelty-full_hierarchy
open_loop,4,parcel,8402,baseline,4.0,1.5,True,1.0,0,True,0,4,00768-s8402-parcel-h4-baseline-open_loop
live_memory,4,parcel,8402,baseline,4.0,0.0,True,1.0,0,True,0,4,00769-s8402-parcel-h4-baseline-live_memory
lower_recovery,4,parcel,8402,baseline,4.0,0.0,True,1.0,0,True,0,4,00770-s8402-parcel-h4-baseline-lower_recovery
full_hierarchy,4,parcel,8402,baseline,4.0,0.0,True,1.0,0,True,0,4,00771-s8402-parcel-h4-baseline-full_hierarchy
open_loop,4,parcel,8402,route,4.0,1.5,False,0.3333333333333333,0,True,0,4,00772-s8402-parcel-h4-route-open_loop
live_memory,4,parcel,8402,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,00773-s8402-parcel-h4-route-live_memory
lower_recovery,4,parcel,8402,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,00774-s8402-parcel-h4-route-lower_recovery
full_hierarchy,4,parcel,8402,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,00775-s8402-parcel-h4-route-full_hierarchy
open_loop,4,parcel,8402,topology,4.0,1.5,False,0.6666666666666666,0,True,0,4,00776-s8402-parcel-h4-topology-open_loop
live_memory,4,parcel,8402,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,00777-s8402-parcel-h4-topology-live_memory
lower_recovery,4,parcel,8402,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,00778-s8402-parcel-h4-topology-lower_recovery
full_hierarchy,4,parcel,8402,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,00779-s8402-parcel-h4-topology-full_hierarchy
open_loop,4,parcel,8402,constraint,4.0,1.5,True,1.0,0,False,0,4,00780-s8402-parcel-h4-constraint-open_loop
live_memory,4,parcel,8402,constraint,4.0,0.0,True,1.0,0,False,0,4,00781-s8402-parcel-h4-constraint-live_memory
lower_recovery,4,parcel,8402,constraint,4.0,0.0,True,1.0,0,False,0,4,00782-s8402-parcel-h4-constraint-lower_recovery
full_hierarchy,4,parcel,8402,constraint,4.75,0.0,False,0.3333333333333333,3,True,0,4,00783-s8402-parcel-h4-constraint-full_hierarchy
open_loop,4,parcel,8402,disturbance,4.0,1.5,False,0.3333333333333333,0,True,0,4,00784-s8402-parcel-h4-disturbance-open_loop
live_memory,4,parcel,8402,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,00785-s8402-parcel-h4-disturbance-live_memory
lower_recovery,4,parcel,8402,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,00786-s8402-parcel-h4-disturbance-lower_recovery
full_hierarchy,4,parcel,8402,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,00787-s8402-parcel-h4-disturbance-full_hierarchy
open_loop,4,parcel,8402,intervention,4.0,1.5,False,0.3333333333333333,0,True,0,4,00788-s8402-parcel-h4-intervention-open_loop
live_memory,4,parcel,8402,intervention,4.0,0.0,False,0.3333333333333333,0,True,0,4,00789-s8402-parcel-h4-intervention-live_memory
lower_recovery,4,parcel,8402,intervention,4.25,0.0,False,0.3333333333333333,1,True,0,4,00790-s8402-parcel-h4-intervention-lower_recovery
full_hierarchy,4,parcel,8402,intervention,4.5,0.0,True,1.0,0,True,1,4,00791-s8402-parcel-h4-intervention-full_hierarchy
open_loop,4,parcel,8402,paraphrase,4.0,1.5,False,0.0,0,True,0,4,00792-s8402-parcel-h4-paraphrase-open_loop
live_memory,4,parcel,8402,paraphrase,4.0,0.0,True,1.0,0,True,0,4,00793-s8402-parcel-h4-paraphrase-live_memory
lower_recovery,4,parcel,8402,paraphrase,4.0,0.0,True,1.0,0,True,0,4,00794-s8402-parcel-h4-paraphrase-lower_recovery
full_hierarchy,4,parcel,8402,paraphrase,4.0,0.0,True,1.0,0,True,0,4,00795-s8402-parcel-h4-paraphrase-full_hierarchy
open_loop,4,parcel,8402,novelty,4.0,1.5,False,0.3333333333333333,0,True,0,4,00796-s8402-parcel-h4-novelty-open_loop
live_memory,4,parcel,8402,novelty,4.0,0.0,False,0.3333333333333333,0,True,0,4,00797-s8402-parcel-h4-novelty-live_memory
lower_recovery,4,parcel,8402,novelty,4.75,0.0,False,0.3333333333333333,3,True,0,4,00798-s8402-parcel-h4-novelty-lower_recovery
full_hierarchy,4,parcel,8402,novelty,4.0,0.0,False,0.6666666666666666,0,True,0,4,00799-s8402-parcel-h4-novelty-full_hierarchy
open_loop,8,parcel,8402,baseline,6.0,2.5,True,1.0,0,True,0,6,00800-s8402-parcel-h8-baseline-open_loop
live_memory,8,parcel,8402,baseline,6.0,0.0,True,1.0,0,True,0,6,00801-s8402-parcel-h8-baseline-live_memory
lower_recovery,8,parcel,8402,baseline,6.0,0.0,True,1.0,0,True,0,6,00802-s8402-parcel-h8-baseline-lower_recovery
full_hierarchy,8,parcel,8402,baseline,6.0,0.0,True,1.0,0,True,0,6,00803-s8402-parcel-h8-baseline-full_hierarchy
open_loop,8,parcel,8402,route,8.0,3.5,False,0.3333333333333333,0,True,0,8,00804-s8402-parcel-h8-route-open_loop
live_memory,8,parcel,8402,route,8.0,0.0,False,0.3333333333333333,0,True,0,8,00805-s8402-parcel-h8-route-live_memory
lower_recovery,8,parcel,8402,route,9.5,0.0,False,0.3333333333333333,6,True,0,8,00806-s8402-parcel-h8-route-lower_recovery
full_hierarchy,8,parcel,8402,route,9.5,0.0,False,0.3333333333333333,6,True,0,8,00807-s8402-parcel-h8-route-full_hierarchy
open_loop,8,parcel,8402,topology,7.0,3.0,True,1.0,0,True,0,7,00808-s8402-parcel-h8-topology-open_loop
live_memory,8,parcel,8402,topology,7.0,0.0,True,1.0,0,True,0,7,00809-s8402-parcel-h8-topology-live_memory
lower_recovery,8,parcel,8402,topology,7.0,0.0,True,1.0,0,True,0,7,00810-s8402-parcel-h8-topology-lower_recovery
full_hierarchy,8,parcel,8402,topology,7.0,0.0,True,1.0,0,True,0,7,00811-s8402-parcel-h8-topology-full_hierarchy
open_loop,8,parcel,8402,constraint,6.0,2.5,True,1.0,0,False,0,6,00812-s8402-parcel-h8-constraint-open_loop
live_memory,8,parcel,8402,constraint,6.0,0.0,True,1.0,0,False,0,6,00813-s8402-parcel-h8-constraint-live_memory
lower_recovery,8,parcel,8402,constraint,6.0,0.0,True,1.0,0,False,0,6,00814-s8402-parcel-h8-constraint-lower_recovery
full_hierarchy,8,parcel,8402,constraint,9.75,0.0,False,0.3333333333333333,7,True,0,8,00815-s8402-parcel-h8-constraint-full_hierarchy
open_loop,8,parcel,8402,disturbance,8.0,3.5,False,0.3333333333333333,0,True,0,8,00816-s8402-parcel-h8-disturbance-open_loop
live_memory,8,parcel,8402,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00817-s8402-parcel-h8-disturbance-live_memory
lower_recovery,8,parcel,8402,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00818-s8402-parcel-h8-disturbance-lower_recovery
full_hierarchy,8,parcel,8402,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00819-s8402-parcel-h8-disturbance-full_hierarchy
open_loop,8,parcel,8402,intervention,8.0,3.5,False,0.3333333333333333,0,True,0,8,00820-s8402-parcel-h8-intervention-open_loop
live_memory,8,parcel,8402,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,00821-s8402-parcel-h8-intervention-live_memory
lower_recovery,8,parcel,8402,intervention,8.75,0.0,False,0.3333333333333333,3,True,0,8,00822-s8402-parcel-h8-intervention-lower_recovery
full_hierarchy,8,parcel,8402,intervention,6.5,0.0,True,1.0,0,True,1,6,00823-s8402-parcel-h8-intervention-full_hierarchy
open_loop,8,parcel,8402,paraphrase,8.0,3.5,False,0.0,0,True,0,8,00824-s8402-parcel-h8-paraphrase-open_loop
live_memory,8,parcel,8402,paraphrase,6.0,0.0,True,1.0,0,True,0,6,00825-s8402-parcel-h8-paraphrase-live_memory
lower_recovery,8,parcel,8402,paraphrase,6.0,0.0,True,1.0,0,True,0,6,00826-s8402-parcel-h8-paraphrase-lower_recovery
full_hierarchy,8,parcel,8402,paraphrase,6.0,0.0,True,1.0,0,True,0,6,00827-s8402-parcel-h8-paraphrase-full_hierarchy
open_loop,8,parcel,8402,novelty,8.0,3.5,False,0.3333333333333333,0,True,0,8,00828-s8402-parcel-h8-novelty-open_loop
live_memory,8,parcel,8402,novelty,8.0,0.0,False,0.3333333333333333,0,True,0,8,00829-s8402-parcel-h8-novelty-live_memory
lower_recovery,8,parcel,8402,novelty,9.25,0.0,False,0.3333333333333333,5,True,0,8,00830-s8402-parcel-h8-novelty-lower_recovery
full_hierarchy,8,parcel,8402,novelty,7.0,0.0,True,1.0,0,True,0,7,00831-s8402-parcel-h8-novelty-full_hierarchy
open_loop,12,parcel,8402,baseline,8.0,3.5,True,1.0,0,True,0,8,00832-s8402-parcel-h12-baseline-open_loop
live_memory,12,parcel,8402,baseline,8.0,0.0,True,1.0,0,True,0,8,00833-s8402-parcel-h12-baseline-live_memory
lower_recovery,12,parcel,8402,baseline,8.0,0.0,True,1.0,0,True,0,8,00834-s8402-parcel-h12-baseline-lower_recovery
full_hierarchy,12,parcel,8402,baseline,8.0,0.0,True,1.0,0,True,0,8,00835-s8402-parcel-h12-baseline-full_hierarchy
open_loop,12,parcel,8402,route,8.0,3.5,True,1.0,0,True,0,8,00836-s8402-parcel-h12-route-open_loop
live_memory,12,parcel,8402,route,8.0,0.0,True,1.0,0,True,0,8,00837-s8402-parcel-h12-route-live_memory
lower_recovery,12,parcel,8402,route,8.0,0.0,True,1.0,0,True,0,8,00838-s8402-parcel-h12-route-lower_recovery
full_hierarchy,12,parcel,8402,route,8.0,0.0,True,1.0,0,True,0,8,00839-s8402-parcel-h12-route-full_hierarchy
open_loop,12,parcel,8402,topology,9.0,4.0,True,1.0,0,True,0,9,00840-s8402-parcel-h12-topology-open_loop
live_memory,12,parcel,8402,topology,9.0,0.0,True,1.0,0,True,0,9,00841-s8402-parcel-h12-topology-live_memory
lower_recovery,12,parcel,8402,topology,9.0,0.0,True,1.0,0,True,0,9,00842-s8402-parcel-h12-topology-lower_recovery
full_hierarchy,12,parcel,8402,topology,9.0,0.0,True,1.0,0,True,0,9,00843-s8402-parcel-h12-topology-full_hierarchy
open_loop,12,parcel,8402,constraint,8.0,3.5,True,1.0,0,False,0,8,00844-s8402-parcel-h12-constraint-open_loop
live_memory,12,parcel,8402,constraint,8.0,0.0,True,1.0,0,False,0,8,00845-s8402-parcel-h12-constraint-live_memory
lower_recovery,12,parcel,8402,constraint,8.0,0.0,True,1.0,0,False,0,8,00846-s8402-parcel-h12-constraint-lower_recovery
full_hierarchy,12,parcel,8402,constraint,14.75,0.0,False,0.3333333333333333,11,True,0,12,00847-s8402-parcel-h12-constraint-full_hierarchy
open_loop,12,parcel,8402,disturbance,12.0,5.5,False,0.3333333333333333,0,True,0,12,00848-s8402-parcel-h12-disturbance-open_loop
