run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path
a,136,INSPECT_NEAREST_COOLANT,a058fce21c01649b738e1705f2e9e5009fbd20ddc36cbf1ac32a1aba71bd2226,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,136,INSPECT_VALVE7_WITH_ALTERNATE,62ea5a4ae52bfb0a9aa2b933c38bd4d2a3db96ec18e1581ee0f3284f2f1780a5,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,136,REACH_PUMP2_WITH_RECHARGE,a673df1180cea32f60a23b44ff9d3fdbf30fae3d34d29084b3af272d366db3f5,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,136,REPLAN_ON_RESTRICTION,15762cea07c5f73dd941cacf1e85785779f0c24181ac17c1a6a1b42d4e7ac6d9,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,136,STORE_CARRIED_TOOL,b8c6356c742564b11ed05a6a52b73add239f7e3fb11a806a27924eaab2181100,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,137,INSPECT_NEAREST_COOLANT,19365a75e70c7bd8af6486515585311aa6ab2cfbd5da3e02b471466e34b34220,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,137,INSPECT_VALVE7_WITH_ALTERNATE,cda025eef3fd7295bb8b1071384844e6f01815093a782ad073ec642821922baf,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,137,REACH_PUMP2_WITH_RECHARGE,e2b2d67c87987426666ea679efd1cced6ea817b3e6e6a70f800c0c8044a3937f,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,137,REPLAN_ON_RESTRICTION,f132a78c1e972c9ca21967c5bd1dbd70027aadb8d44e7a3a3e02667ec5556028,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,137,STORE_CARRIED_TOOL,da777e857f2dcf78935f5c94722569645bd6e149934cebd9a417002959bc5e11,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,138,INSPECT_NEAREST_COOLANT,ab81c0c5396a5dc37567b08765936c13961959f53a1a9510b8673352f19935a7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,138,INSPECT_VALVE7_WITH_ALTERNATE,439f2a0f1fc38f48c9a0efbcb86180cb5b5ee556289618d311f06ec5de1c9f75,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,2,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,138,REACH_PUMP2_WITH_RECHARGE,78e0f38ea03320d6dbe6cf68b67c354c47c1aa3362c39cfdf6fbbe8bc574b149,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,138,REPLAN_ON_RESTRICTION,7547561608b33cfa189e986c84bc1f6c48b5b3d5a4d5e23ccc8187aac093d9a4,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,138,STORE_CARRIED_TOOL,1bd3a48d101cc2a54f4cb2bb960edb7b938604c489d155c1b08a8db7914f76bf,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,139,INSPECT_NEAREST_COOLANT,c15ccaf0e298fc249f8c9221cf0b8ddedebb6552295119d86cb7884b2027f367,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,139,INSPECT_VALVE7_WITH_ALTERNATE,36e9a49acf6d154648bcd936b8303ba3fbc2393f9dd790643ff7f50a5d0cf6e7,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,139,REACH_PUMP2_WITH_RECHARGE,c3667fb9a35f60cdcaf6d9faa21a9e8bda8c3c36b185e34b3bc24ab18e3b2f42,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,139,REPLAN_ON_RESTRICTION,7cd642237f9d8dae57cbebe794d5350099bc56439210f27fc37853011cdba722,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,139,STORE_CARRIED_TOOL,105d11df3a930647be1c183ed4e49feb966329139792db69c9dacd586bc41bad,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,140,INSPECT_NEAREST_COOLANT,381293abf71eb0e347856152e6ede06a4f38e7fcce667ac859ef0371c45fcf8d,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,140,INSPECT_VALVE7_WITH_ALTERNATE,6924e6ce241e7334b5d19a3a8f659cf3ebf8617f5ad9007efb737524b2422a70,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,140,REACH_PUMP2_WITH_RECHARGE,67dee29db9525305e7e0cffb08ff0ab4109afc575ceaaa8240a2d01c6e0fcdd5,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,140,REPLAN_ON_RESTRICTION,ddb483d7a441430b75859225d9c73a2f5fca570255d7f4995dac0d3b2eb9fd35,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,140,STORE_CARRIED_TOOL,f29871905b2b0803f55bd3ce859a6c4ad59163a48cafc090e2984567ee4be7ef,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,141,INSPECT_NEAREST_COOLANT,b0a1d82f08a954ea3ccc49fbbf4648200f5157a9fda2469c59e81313bf6724ad,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,141,INSPECT_VALVE7_WITH_ALTERNATE,0f3648fe0d46289c37c600fcb699acd78bf0421657dba0107c09b051691d671c,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,141,REACH_PUMP2_WITH_RECHARGE,887e4cfb9e42b33ada56416d41bdccf1cd7f35de74f476bb9086f25ec694670c,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,141,REPLAN_ON_RESTRICTION,3e962c37b532c115ce67ad81ec3321fff6d838acde1c071e28dd24dce3c63904,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,141,STORE_CARRIED_TOOL,8c1c4257f5e78cbc7a81c121b3395d55a6d9e5078d0672d3be189c20bbd02513,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,142,INSPECT_NEAREST_COOLANT,ab6c7b6e239fb1cb21f31bcbc3b79cad2e25035da11dfbab1105ee2abc1eb0a6,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,142,INSPECT_VALVE7_WITH_ALTERNATE,76a3c3a063212a97909dce7bc019c01f60def6cdc1d902ff8df6812f07637b35,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,142,REACH_PUMP2_WITH_RECHARGE,7fc2adeeeaeefc42bb4343ef688706a7cce382569c01cb81e2d10e9575f11c20,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,142,REPLAN_ON_RESTRICTION,045bf842eaca6a6c5bb8e83ae7bbb832f07fd34d69b795d530d1f16e9bee778d,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,142,STORE_CARRIED_TOOL,375f69695c2d210728fd8607c76a077eaa73b28d80c571f88252831d3469b533,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,143,INSPECT_NEAREST_COOLANT,12a05cd4f03a64bceca92c55576912a79cec92f34814223cba43a5c7e3b4202f,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,143,INSPECT_VALVE7_WITH_ALTERNATE,06e18033293ec078499c46d1f282076f59244539b35c562bb69e124055c4eebc,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,143,REACH_PUMP2_WITH_RECHARGE,dac9f1c94bdad74a14d024ef4483c14e686d71cd37a01e6444b857825b29e58d,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,143,REPLAN_ON_RESTRICTION,9576cebfa081a12f88f3ef3c4c8100c0413aee57f5a768037da03cd8d0cad6cc,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,143,STORE_CARRIED_TOOL,077e340efa9a63fdbecf4853f2d2f1c294c98b6a1680540fdae0ac7764c3325f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,144,INSPECT_NEAREST_COOLANT,143da04abfe4a9bd8c9a749a2acc8072e30e1edec49766cbffe81845dac8891d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,144,INSPECT_VALVE7_WITH_ALTERNATE,c9a5b3178de7cc0ad3c2c0f1fac928e5bb2bc617550f8bb5bbfc2ac3454c8f3e,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,144,REACH_PUMP2_WITH_RECHARGE,9141cce867e4125422b31360339680effa4dc72dafe188292592098961149e96,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,144,REPLAN_ON_RESTRICTION,209ef132232a96eb7d8e5d58e71006e86558ab406bf85e8ffe7457c3fc73197f,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,144,STORE_CARRIED_TOOL,7158d28ba78236f7b2655561fb94b663f38c30df204b258ee35c12e40e04c901,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,146,REACH_PUMP2_WITH_RECHARGE,95c0932ec48e1a06eedbd9ae3b86068ccc235358bfc5dbd2e76f69010c40da51,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,146,REPLAN_ON_RESTRICTION,7e0e4e910be534f16214300cc617fb66e510597a20ce2181cf3889b2fe42a202,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,146,STORE_CARRIED_TOOL,2e2ca720204ef8fe498f101a8f237b5f1a324bd29b8fec684c569aec87ccf050,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,147,INSPECT_NEAREST_COOLANT,9bcbf19b63bc93a3b10b22d2a5223f9d4dea19c9d18b7cffc1bf74ba4a66bf8b,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,147,INSPECT_VALVE7_WITH_ALTERNATE,1a4627164a1d3552995fc69a525dc578a22d9282cdef56650c4ec9601764a06a,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,147,REACH_PUMP2_WITH_RECHARGE,a2eeed3530f1662d35f50690c2c906f8550f5009e819ef84b89c9d49cce61dc2,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,147,REPLAN_ON_RESTRICTION,eb5c3460963807b549a6dbfcb810f512ade1b4feb0155f3e018dc20ffb520a0e,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,147,STORE_CARRIED_TOOL,91bfdb16c1f6e8579c54826dee0595cd726dee1ff3179dad427e7b6f27711c39,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,148,INSPECT_NEAREST_COOLANT,009a4ce5caf667e91b2aead104f4f643df12a3fd90ed858f79e7b7c0734612a8,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,148,INSPECT_VALVE7_WITH_ALTERNATE,b478ba7909842567f95488f349c7ea8134ea37cf7081612b6dd3ff8f95cc73cb,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,148,REACH_PUMP2_WITH_RECHARGE,2bafde692c7ca01e149162c39a8c6dd0f8afc7f9a9fa37492734074861e9dba1,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,148,REPLAN_ON_RESTRICTION,325352efe7f587c1244dd170999f7d9ecbc18b53d55c4995ccd7684764451e42,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,148,STORE_CARRIED_TOOL,effc86a7b8d0e074a145e384dca5be8d5bb40ee5333e545e357941701c534362,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,149,INSPECT_NEAREST_COOLANT,0249a608552f1e0d779fb22839af75cc84fac8c63ba69fd9e7b476a7053076ff,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,149,INSPECT_VALVE7_WITH_ALTERNATE,8e43bb0f502ae529616fd13def4e508a35e3c8d16e34a23a4b491be9d0b3d7a6,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,149,REACH_PUMP2_WITH_RECHARGE,34f8cc75bb0f47b7d1607ce8cc055a718d29b00c2c29ef1c99dfd07101690a9d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,149,REPLAN_ON_RESTRICTION,e104cbe961885d7785140bd00d146616d30ecd80b772988939a7dce626c6b080,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,149,STORE_CARRIED_TOOL,5d1ef9307c685936f89b9d387bba4fc2d013e3fb627a2ad8f8011174876e303e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,150,INSPECT_NEAREST_COOLANT,725b847d34c56136ab7c137b0413bb2a9d6b912c3ef0d33b6a26987576ac0b70,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,150,INSPECT_VALVE7_WITH_ALTERNATE,19c906e92e7d0bf2fcd8b5e88a8c63634dbe18fdd7c5bfcd28f2a94d2fe09559,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,150,REACH_PUMP2_WITH_RECHARGE,f5e36493b80e765621c1930baad35b815bca8ac8a1727eb058eabc142c0b6369,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,150,REPLAN_ON_RESTRICTION,dae22c6ec7fb191da400d297c0fde345e809bf06262c88ace284b0f3bf9ff327,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,150,STORE_CARRIED_TOOL,ca64063bac66c74cf4711fbe58a22a4652a3bd945849574b7f518dc4e6ad750a,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,151,INSPECT_NEAREST_COOLANT,a87ec596788da7886cb91cef15158eab244f1b7f46996154dcabed8193474b44,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,151,INSPECT_VALVE7_WITH_ALTERNATE,b918c7e80f7a032529c1a1f6cc2bcf49d23c6d9132afbffa525905e4eda1cec2,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,151,REACH_PUMP2_WITH_RECHARGE,5f8209f71f34a07e0c291ef4d2fed591e717892303f7e9a9db84a93761e9dc52,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,151,REPLAN_ON_RESTRICTION,6c048e21c9267412ac5db6fe35d93236e90dd3fe062f85e524f2c7026b01a629,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,151,STORE_CARRIED_TOOL,65ad2e2c443450617485b024d25953382bf49f5f9a651a482d1045b2c66a772d,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,152,INSPECT_NEAREST_COOLANT,55325b0c5103e8df8d47b1e863f209c9c8ced455cc4c0abc90ae9e5ec46eaa7f,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,152,INSPECT_VALVE7_WITH_ALTERNATE,9fa1c19e82076df4a36ceef17ba92f34822a097aa8c4c82763d5f085b78df29c,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
